	idno	univ	year	date	title	count	0	2	4	1	3	6	7	9	8	5
129	cu1675	CUHK	2013	2013-11-01	CUHK and Shun Hing Group Present the Lecture Series in Arts and Humanities Renowned Composer Dr. Lam Bun-ching to Share Experience in Creativity Open for Public Registration	1	0.3259812	0.6712061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
130	pu2485	PolyU	2013	2013-03-25	PolyU hosts 6th International Symposium of Intimate Apparel	1	0.9397604	0.056694604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
131	hu1395	HKU	2005	2005-05-06	Community Legal Information Centre (CLIC) Website --- greater access to legal information for the public (Press Release)	1	0.0	0.0	0.6810816	0.31685582	0.0	0.0	0.0	0.0	0.0	0.0
132	hu1398	HKU	2015	2015-10-22	Stories Untold-What happened in schools during the Occupy Movement 2014	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99302006
133	cu2261	CUHK	2016	2016-05-13	The Chinese University of Hong Kong  Fifteenth Honorary Fellowship Conferment Ceremony	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9959974	0.0	0.0
134	pu0362	PolyU	2003	2003-12-23	PolyU and Chinese Academy of  Sciences launch software engineering lab and double Masters degree programme	1	0.08580708	0.1193179	0.0	0.0	0.0	0.08564935	0.682517	0.024921618	0.0	0.0
135	pu2401	PolyU	2012	2012-11-13	First Summit on University Social Responsibility kicks off	1	0.24757348	0.22004524	0.26739207	0.2635892	0.0	0.0	0.0	0.0	0.0	0.0
136	hu0400	HKU	2008	2008-11-24	HKU to present Honorary University Fellowships	1	0.067033835	0.0	0.28839955	0.12691122	0.23694538	0.27957794	0.0	0.0	0.0	0.0
137	cu0776	CUHK	2010	2010-05-18	CUHK Re-runs the Nobel Exhibition of Prof. Charles K. Kao	1	0.0	0.43273583	0.0	0.5629834	0.0	0.0	0.0	0.0	0.0	0.0
138	cu1894	CUHK	2014	2014-10-01	Vice-Chancellor's letter to all students, staff and alumni	1	0.8757029	0.0	0.0	0.0	0.047865517	0.0	0.0	0.0	0.07108386	0.0
139	hu0950	HKU	2003	2003-12-04	HKU's Faculty of Education Graduation Ceremony 2003	1	0.0	0.05787417	0.0	0.0	0.036135253	0.1310689	0.025778357	0.74718195	0.0	0.0
140	pu0945	PolyU	2007	2007-12-24	PolyU 70th Anniversary Photo Competition exhibition opens	1	0.39731437	0.0	0.16074234	0.11431641	0.046837877	0.0516847	0.0	0.22783956	0.0	0.0
141	hu0777	HKU	2005	2005-09-30	2005 HKU Concert Series : A vanguard exponent of Spain's new fusion music – Caponata Argamacho Trio &amp; Canito - soprano sax, viola, electric bass, and flamenco guitar -	1	0.44463277	0.29607046	0.19504917	0.0	0.0	0.0	0.0	0.0	0.062284034	0.0
142	pu2025	PolyU	2010	2010-12-15	PolyU wins four awards in IENA Exhibition of Germany	1	0.0	0.0	0.30901948	0.44810662	0.024331918	0.04803715	0.05614152	0.06729906	0.045797776	0.0
143	cu1118	CUHK	2011	2011-09-06	CUHK Engineering Faculty 20th Anniversary Innovation and Technology Fair Showcases Advanced Air Measurement Technique for Detection of Toxic Air Pollutants	1	0.2629746	0.0	0.12347765	0.5903535	0.0	0.0	0.021073408	0.0	0.0	0.0
144	cu1157	CUHK	2011	2011-10-22	Opening Ceremony and Inaugural Symposium of Institute of Environment, Energy and Sustainability at CUHK Held Today Officiated by Mr. Edward Yau Tang-wah, Secretary for the Environment 	1	0.29119515	0.19100106	0.25415286	0.0	0.262836	0.0	0.0	0.0	0.0	0.0
145	cu0571	CUHK	2007	2007-10-03	Lieutenant Governor of California to Speak at CUHK on Global Climate Change Lecture Open to Public 	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9969022	0.0	0.0
146	cu3200	CUHK	2005	2005-05-10	Survey Reveals Results of the Employment Situations of 2004 CUHK Graduates	1	0.7254436	0.0	0.20049247	0.0	0.072239384	0.0	0.0	0.0	0.0	0.0
147	cu0178	CUHK	2009	2009-08-23	Professor Sir James Mirrlees Awarded Royal Medal 2009 by The Royal Society of Edinburgh 	1	0.0	0.0	0.023525083	0.0	0.0	0.68234056	0.0	0.2919628	0.0	0.0
148	pu2523	PolyU	2013	2013-05-16	Three PolyU researchers bestowed with national awards	1	0.23740758	0.0	0.118968435	0.6412564	0.0	0.0	0.0	0.0	0.0	0.0
149	pu1551	PolyU	2006	2006-06-27	PolyU organizes automobile design and advanced materials symposium	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5972358	0.0	0.0	0.40170693
150	cu1731	CUHK	2014	2014-01-08	Survey Findings on Expectations for 2014 Policy Address Released by Hong Kong Institute of Asia-Pacific Studies at CUHK	1	0.0	0.0	0.5261068	0.4724817	0.0	0.0	0.0	0.0	0.0	0.0
151	hu1112	HKU	2005	2005-06-21	HKU University Museum and Art Gallery to Launch New Book (Press Invitation)	1	0.65527093	0.11340519	0.0	0.0	0.22679232	0.0	0.0	0.0	0.0	0.0
152	pu1755	PolyU	2005	2005-07-18	Logistics student awarded industry scholarship	1	0.24239568	0.43565917	0.1037171	0.10911315	0.108432405	0.0	0.0	0.0	0.0	0.0
153	pu2394	PolyU	2012	2012-11-09	Visit of Swedish Rural Minister Eskil Erlandsson	1	0.14237377	0.0	0.5095464	0.23332432	0.08215441	0.031357296	0.0	0.0	0.0	0.0
154	pu0430	PolyU	2003	2003-01-17	PolyU recruits overseas students	1	0.14552881	0.05728193	0.29592863	0.0	0.48053658	0.0	0.0	0.0	0.018952034	0.0
155	cu2287	CUHK	2016	2016-06-20	Statement of CUHK Council	1	0.64163643	0.0	0.0	0.13484721	0.16180585	0.05934295	0.0	0.0	0.0	0.0
156	cu1688	CUHK	2013	2013-11-19	ULS Opening Up Ching Dynasty Rare Books to the World New ULS Digital Initiative Website Also Launches	1	0.0	0.0	0.0	0.0	0.06007099	0.062291514	0.09226581	0.783253	0.0	0.0
157	hu0118	HKU	2016	2016-07-09	HKU Faculty of Education holds “Self-Directed Learning in Science (SDLS) Student Award Scheme 2016 – The Young Scientists’ Party” 	1	0.0	0.5127522	0.47847018	0.0	0.0	0.0	0.0	0.0	0.0	0.0
158	hu0041	HKU	2015	2015-03-03	HKU conducts a survey of public opinion on body donation in Hong Kong Over 50% of people are willing to donate	1	0.4433446	0.35559362	0.0	0.0	0.19543158	0.0	0.0	0.0	0.0	0.0
159	hu1070	HKU	2008	2008-10-30	Innovator of CAD-CAM Invisible Behind-the-Teeth Braces Dr Dirk Wiechmann, Meets Orthodontic Specialists and Press at the Faculty of Dentistry, The University of Hong Kong	1	0.14822488	0.5339401	0.21056351	0.10293155	0.0	0.0	0.0	0.0	0.0	0.0
160	hu0029	HKU	2010	2010-09-27	HKU U-Vision Online Launching of a new era of 3D campus broadcast	1	0.18686712	0.0	0.0	0.0	0.0	0.0	0.0	0.81130844	0.0	0.0
161	cu0124	CUHK	2009	2009-11-12	The Chinese University Erects Bust of Professor Jao Tsung-i on its Campus	1	0.034800045	0.0	0.22270288	0.6461041	0.0	0.05482576	0.040804874	0.0	0.0	0.0
162	cu2149	CUHK	2015	2015-12-11	CUHK and CPU to Host Academia International Conference on Hong Kong and the World under the Belt and Road Initiative Plenary Session Open for Registration	1	0.118685216	0.0	0.47186202	0.40748605	0.0	0.0	0.0	0.0	0.0	0.0
163	pu2305	PolyU	2012	2012-05-28	PolyU wins overseas recognition for launching service-learning projects in Sham Shui Po	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9967118	0.0	0.0
164	hu1189	HKU	2016	2016-07-24	HKU biological scientist Professor Nagendra Shah receives prestigious award from the International Dairy Foods Association (USA)	1	0.22912018	0.689883	0.07610159	0.0	0.0	0.0	0.0	0.0	0.0	0.0
165	hu0738	HKU	2005	2005-03-07	UCL's Professor of English Law to deliver the Kenneth Robinson Fellowship Lecture at HKU (Press Invitation)	1	0.15018891	0.10392219	0.0	0.732269	0.0	0.0	0.012027916	0.0	0.0	0.0
166	hu0335	HKU	2013	2013-03-07	"""WeOwnTheCity"" Community Practice in Architecture and Urban Planning  Exhibition cum Symposium "	1	0.24402213	0.090067044	0.12327069	0.0	0.0	0.28130588	0.0	0.25975433	0.0	0.0
167	hu0632	HKU	2004	2004-11-05	HKU's Faculty of Education to Organise Policy Forum on 3+3+4 Reform	1	0.0	0.0	0.45663914	0.5396837	0.0	0.0	0.0	0.0	0.0	0.0
168	hu0779	HKU	2013	2013-05-26	HKU Faculty of Engineering, Hong Kong Observatory and Hong Kong Meteorological Society Lightning Detector Design Competition Award Presentation Ceremony	1	0.0	0.0	0.12614493	0.0	0.0	0.0	0.0	0.8714874	0.0	0.0
169	pu1024	PolyU	2008	2008-08-25	PolyU scholar leads international commission on geographic information science	1	0.0	0.0	0.24908459	0.29071456	0.0	0.0	0.26050493	0.0	0.0	0.19689067
170	pu0370	PolyU	2003	2003-11-28	PolyU's Ninth Congregation sends forth 8,500 graduates	1	0.0	0.0	0.039159525	0.0	0.5772328	0.0	0.0	0.38117483	0.0	0.0
171	cu1596	CUHK	2013	2013-08-01	CUHK Research Reveals that Physical and Cognitive Activities can Maintain and Improve Brain Functions of Patients with Mild Cognitive Impairments	1	0.29173192	0.64538825	0.0	0.058280405	0.0	0.0	0.0	0.0	0.0	0.0
172	hu0224	HKU	2014	2014-12-12	HKU Graduate School holds Award Presentation Ceremony	1	0.47178796	0.2795399	0.02482229	0.11616232	0.0	0.106065504	0.0	0.0	0.0	0.0
173	cu0365	CUHK	2008	2008-11-03	Nobel Economist on Economic Analysis and Social Obligation Under Auspices of SHKP and CUHK	1	0.0	0.016304407	0.10938401	0.0	0.0	0.042296942	0.34031802	0.41670907	0.07339682	0.0
174	hu0512	HKU	2005	2005-07-05	Hong Kong Macroeconomic Forecast to be released on July 7, 2005 (Press Invitation)	1	0.20037054	0.14766629	0.5802877	0.0	0.069598444	0.0	0.0	0.0	0.0	0.0
175	cu3616	CUHK	2006	2006-04-03	CUHK and United Nations Development Programme Co-organize Seminar on China¡¦s Development	1	0.30784115	0.0	0.07527758	0.0	0.52250075	0.04552422	0.0	0.0	0.045581877	0.0
176	pu1013	PolyU	2008	2008-07-28	PolyU designs sweep four awards in Malaysian Invention Exhibition	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99649465	0.0	0.0
177	pu2017	PolyU	2010	2010-12-13	PolyU leads scholarly exchange between East and West with South East Asia's first Erasmus Mundus Mobility Grant	1	0.0	0.0	0.65858	0.0	0.0	0.0	0.0	0.0	0.0	0.33729738
178	pu0719	PolyU	2006	2006-11-27	PolyU scholar elected World President of The Textile Institute	1	0.52707684	0.0	0.0	0.0	0.0	0.0	0.18667577	0.2825646	0.0	0.0
179	pu6083	PolyU	2015	2015-02-02	PolyU to Launch the first-of-its-kind Master of Science in International Wine Management in Asia to Advance the Global Wine Industry	1	0.0	0.0	0.0	0.0	0.06317264	0.36622658	0.1488177	0.38033816	0.039005987	0.0
180	pu1203	PolyU	2009	2009-09-07	PolyU scholar tops the world in production and operations management research output	1	0.0	0.0	0.0	0.0	0.0	0.07387319	0.0	0.92215145	0.0	0.0
181	pu1634	PolyU	2008	2008-01-16	PolyU scientist bestowed State Natural Science Award	1	0.0	0.1129445	0.0	0.0	0.0	0.0	0.042640485	0.8414052	0.0	0.0
182	pu2365	PolyU	2012	2012-10-03	PolyU Education Info Day	1	0.7483587	0.0	0.22351107	0.02706382	0.0	0.0	0.0	0.0	0.0	0.0
183	cu2309	CUHK	2016	2016-07-21	CUHK World’s Largest Study on Epidemiology of NAFLD in Diabetic Patients Shows Fatty Liver Causing Severe Liver Fibrosis or Cirrhosis in 1 Out of 5 Patients	1	0.7219825	0.0	0.089734435	0.0	0.1869888	0.0	0.0	0.0	0.0	0.0
184	hu0302	HKU	2015	2015-08-13	HKU to present Honorary University Fellowships to six distinguished individuals	1	0.0	0.4174816	0.4913381	0.08883411	0.0	0.0	0.0	0.0	0.0	0.0
185	cu3075	CUHK	2006	2006-11-23	CUHK releases Satellite Images of Blazed Area at Tai Lam Country Park          	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9960913	0.0	0.0
186	pu6208	PolyU	2016	2016-04-12	PolyU Develops Perovskite-Silicon Tandem Solar Cells with the World's Highest Power Conversion Efficiency	1	0.09902901	0.0	0.0	0.0	0.54145294	0.35667738	0.0	0.0	0.0	0.0
187	pu6032	PolyU	2014	2014-09-29	PolyU Micro Fund nurtures over 180 young entrepreneurs	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9370616	0.059000935	0.0
188	cu0452	CUHK	2008	2008-06-15	CUHK Participates in International “Research to Business” Exhibition in Italy	1	0.0	0.0	0.0	0.9501498	0.0	0.0	0.0	0.0	0.0	0.045432582
189	cu3126	CUHK	2005	2005-11-04	Survey on Overtime Work in Hong Kong	1	0.2249801	0.0	0.0	0.06844142	0.0	0.0	0.2637583	0.4414386	0.0	0.0
190	pu1059	PolyU	2008	2008-11-12	Engineering talents shine in ASME final	1	0.7341303	0.09400274	0.16848889	0.0	0.0	0.0	0.0	0.0	0.0	0.0
191	cu3789	CUHK	2005	2005-05-11	Increasing Salt Intake Predisposes Hong Kong People to Hypertension and Its Complications	1	0.46484035	0.0	0.20249811	0.3046883	0.0	0.0	0.0	0.0	0.02637369	0.0
192	cu0554	CUHK	2007	2007-10-25	Sun Hung Kai Properties Nobel Laureates Distinguished Lectures  mark 50th Anniversary of Yang Chen Ning winning Nobel Prize	1	0.14723895	0.0	0.0	0.0	0.0	0.0	0.0	0.74539244	0.10525786	0.0
193	cu1931	CUHK	2014	2014-11-27	CUHK to Host the Seventh CAE Academicians Lecture Series Open for Online Registration	1	0.5311645	0.0	0.14111516	0.0	0.32613605	0.0	0.0	0.0	0.0	0.0
194	cu0726	CUHK	2007	2007-05-30	Cross-Straits Educational Conference co-organized by the Centre for University and School Partnership, Faculty of Education  and the Educational Manpower Bureau, Hong Kong Special Administrative Region	1	0.0	0.13505566	0.0	0.17014618	0.5799873	0.0	0.014442906	0.0	0.0	0.09922298
195	pu1124	PolyU	2009	2009-03-12	DBA and DMgt Alumni Welcome PolyU New President	1	0.08515237	0.0	0.9128128	0.0	0.0	0.0	0.0	0.0	0.0	0.0
196	pu1984	PolyU	2010	2010-10-27	Songbird Miriam Yeung stages Mini Concert for FHSS students	1	0.13260885	0.22963372	0.63390267	0.0	0.0	0.0	0.0	0.0	0.0	0.0
197	hu0091	HKU	2005	2005-08-05	Appointment of new Heads of Department	1	0.094344154	0.75686854	0.0	0.047922064	0.09792928	0.0	0.0	0.0	0.0	0.0
198	pu1584	PolyU	2009	2009-10-09	PolyU listed among the top 200 universities in the world 	1	0.22781843	0.02322184	0.13245495	0.0	0.6140599	0.0	0.0	0.0	0.0	0.0
199	cu1552	CUHK	2013	2013-05-10	The Chinese University of Hong Kong  Twelfth Honorary Fellowship Conferment Ceremony	1	0.24796198	0.24420476	0.50427496	0.0	0.0	0.0	0.0	0.0	0.0	0.0
200	pu0305	PolyU	2004	2004-08-02	PolyU receives donation from Ace Style Intimate Apparel	1	0.24546039	0.26957655	0.0	0.0	0.48219264	0.0	0.0	0.0	0.0	0.0
201	hu0183	HKU	2007	2007-02-14	Exhibit of Artefacts from The Silk Road in Inner Mongolia	1	0.7170035	0.0	0.0	0.08697025	0.0	0.13250157	0.0	0.06217004	0.0	0.0
202	cu0960	CUHK	2011	2011-01-25	CUHK Ready with New Curriculum	1	0.99128926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
203	cu0645	CUHK	2008	2008-02-22	Master Planning for a Sustainable Campus CUHK Appoints World-class Architect to Chart Campus Development 	1	0.0	0.0	0.9966547	0.0	0.0	0.0	0.0	0.0	0.0	0.0
204	cu2312	CUHK	2016	2016-07-29	Survey Findings on the HKSAR Government’s Popularity in July 2016 Released by Hong Kong Institute of Asia-Pacific Studies at CUHK	1	0.11641912	0.0	0.778825	0.0	0.02368352	0.0	0.05469329	0.0	0.025252063	0.0
205	cu1740	CUHK	2014	2014-01-21	The New Asia History Gallery Opens	1	0.0	0.0	0.0	0.0	0.0	0.25519234	0.0	0.741784	0.0	0.0
206	cu3392	CUHK	2003	2003-06-20	CUHK's Experience Refines WHO's Guidelines For Identifying SARS	1	0.0	0.14734256	0.0521644	0.12278283	0.53316873	0.0	0.054191224	0.0	0.0	0.08951529
207	cu3561	CUHK	2006	2006-09-05	Caution with Taking Chinese Medicines Before Anaesthesia and Surgery Needed	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99636424	0.0	0.0
208	hu0009	HKU	2014	2014-02-20	HKU study reveals yoga improves neurocognitive functions 	1	0.0	0.101464495	0.8451724	0.0	0.0	0.0	0.051007725	0.0	0.0	0.0
209	cu1633	CUHK	2013	2013-09-26	K Foundation, with the collaboration of Banco Santander, gives nearly US$300,000 Donation to The Chinese University of Hong Kong	1	0.1459063	0.0831153	0.5797552	0.0	0.0	0.075128675	0.0	0.014931361	0.0	0.09839593
210	pu2408	PolyU	2012	2012-11-20	"Triumph for PolyU students at ""Retail Futures Challenge"" in a row"	1	0.32782963	0.15646003	0.102149636	0.0	0.0	0.0	0.18363394	0.2281993	0.0	0.0
211	pu0330	PolyU	2004	2004-05-05	PolyU invites applications to its taught postgraduate programmes	1	0.0	0.16641484	0.16872473	0.021182736	0.0	0.0	0.27753302	0.36400062	0.0	0.0
212	cu3585	CUHK	2006	2006-08-10	Reducing Systemic Blood Pressure and Cardiovascular Risk in Obstructive Sleep Apnoea Patients	1	0.91893095	0.0	0.0	0.0	0.0	0.0	0.0	0.07824389	0.0	0.0
213	hu1301	HKU	2014	2014-07-27	HKU Physicist Dr Yao Wang received 2014 Achievement in Asia Award from International Organization of Chinese Physicists and Astronomers	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99839777	0.0	0.0
214	hu1144	HKU	2010	2010-08-11	HKU to present Honorary University Fellowships	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99680495	0.0	0.0
215	hu1337	HKU	2011	2011-07-01	HKU Faculty of Engineering holds Centenary Exhibition at Times Square	1	0.0770949	0.0	0.35664034	0.55607396	0.0	0.0	0.0	0.0	0.0	0.0
216	pu2608	PolyU	2013	2013-09-09	PolyU develops Anti-Counterfeiting Ink for enhancing product authenticity and traceability	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9976262	0.0
217	pu0845	PolyU	2007	2007-05-18	PolyU Faculty of Applied Science and Textiles expresses gratitude to industrial partners	1	0.0	0.0	0.07660188	0.0	0.0	0.0	0.74171764	0.17916106	0.0	0.0
218	pu0605	PolyU	2005	2005-11-03	PolyU and HK Design Centre Jointly Organise 1st International Conference on Brand Strategies and Management	1	0.10888346	0.19856308	0.5801498	0.0	0.0	0.0	0.05455104	0.0	0.035961997	0.02111285
219	hu0827	HKU	2010	2010-05-22	HKU Student Adviser Received Hong Kong Humanity Award	1	0.14751485	0.14254394	0.70790803	0.0	0.0	0.0	0.0	0.0	0.0	0.0
220	hu1228	HKU	2011	2011-03-30	"Renowned Chinese economist Professor Wu Jinglian gives Centenary Distinguished Lecture ""Prospects for China's 12th Five-Year Plan"""	1	0.12459239	0.0	0.11510957	0.72651243	0.0	0.0	0.0	0.0	0.0	0.032188274
221	pu2497	PolyU	2013	2013-03-28	PolyU sets up Joint Lab in collaboration with China Academy of Space Technology	1	0.069348365	0.0	0.33545312	0.5940317	0.0	0.0	0.0	0.0	0.0	0.0
222	cu0050	CUHK	2010	2010-03-02	Face Tinnitus with Positive Attitude CUHK Introduces New Scoring System to Evaluate Tinnitus	1	0.0	0.0	0.0	0.0	0.0	0.0	0.2050988	0.79188037	0.0	0.0
223	pu2237	PolyU	2012	2012-01-30	High achiever shares learning experience with top scorers of Joint Primary School Mathematics Competition	1	0.0	0.0	0.7251002	0.22335188	0.0	0.0	0.0	0.0	0.02392796	0.02533998
224	hu1372	HKU	2014	2014-11-10	Finding Consensus amidst Controversies - HKU stages the Big Debate on Retirement Protection	1	0.0	0.9484441	0.0	0.0	0.0	0.04375489	0.0	0.0	0.0	0.0
225	cu2141	CUHK	2015	2015-12-02	CUHK to Host the Eighth CAE Academicians Lecture Series Open for Online Registration	1	0.18760936	0.0	0.7639905	0.0	0.0	0.0	0.04747896	0.0	0.0	0.0
226	cu2314	CUHK	2016	2016-08-03	CUHK Staff and Students Build Sustainable Bamboo Bridge in Rural Mainland	1	0.0	0.039923612	0.0	0.0	0.0	0.0	0.8856929	0.0	0.07326289	0.0
227	pu1464	PolyU	2004	2004-04-21	PolyU's degree and sub-degree programmes invite applications	1	0.0	0.15476999	0.6023627	0.08316933	0.0	0.0	0.0	0.09494332	0.0	0.062163085
228	hu0637	HKU	2012	2012-08-29	HKU to present Honorary University Fellowships to nine distinguished individuals	1	0.0	0.18961138	0.80528295	0.0	0.0	0.0	0.0	0.0	0.0	0.0
229	hu0030	HKU	2004	2004-06-15	HKU Architecture Department Exhibition Showcases Students'vision of Ideal Cities	1	0.6566804	0.0	0.13769494	0.2012801	0.0	0.0	0.0	0.0	0.0	0.0
230	pu2277	PolyU	2012	2012-04-12	"PolyU-developed ""KineLabs"" adds fun to stroke rehabilitation and elderly exercise"	1	0.16423364	0.0	0.47487575	0.24860652	0.0	0.0	0.0	0.023242343	0.0	0.08767389
231	cu2313	CUHK	2016	2016-08-01	CUHK Jockey Club Initiative Gaia Holds ‘Sustainable Consumption’ Forum	1	0.0	0.197068	0.7984605	0.0	0.0	0.0	0.0	0.0	0.0	0.0
232	pu1025	PolyU	2008	2008-09-01	PolyU launches Faculty of Humanities in new academic year	1	0.044248547	0.0	0.5831002	0.37088054	0.0	0.0	0.0	0.0	0.0	0.0
233	cu3170	CUHK	2006	2006-11-16	The State Key Laboratory in Oncology in South China at CUHK opened today          	1	0.0	0.0	0.63274246	0.36594552	0.0	0.0	0.0	0.0	0.0	0.0
234	pu2607	PolyU	2013	2013-09-06	PolyU scholar honoured with UGC Teaching Award	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99733734	0.0
235	pu2712	PolyU	2014	2014-03-19	Marketing Professor at PolyU Finds that Subliminal Advertising Has an Effect	1	0.19594665	0.0	0.0	0.0	0.666244	0.13040413	0.0	0.0	0.0	0.0
236	pu2503	PolyU	2013	2013-04-18	PolyU experts share experience in active ageing promotion with Canadian delegation  	1	0.026582578	0.10777901	0.20005687	0.0	0.66397417	0.0	0.0	0.0	0.0	0.0
237	pu0924	PolyU	2007	2007-11-17	HKCC celebrates the opening of its Hung Hom Bay campus	1	0.27071273	0.0	0.23563139	0.07742905	0.0	0.36430255	0.0	0.050968807	0.0	0.0
238	pu2302	PolyU	2012	2012-05-23	PolyU stages Knitwear Fashion Show	1	0.22097601	0.0	0.04860626	0.728532	0.0	0.0	0.0	0.0	0.0	0.0
239	cu0300	CUHK	2009	2009-02-17	CUHK Wei Lun Public Lecture Presents “Being Strategic about Strategic Environmental Assessment”  by Professor Lex Brown from Griffith University in Australia	1	0.6347518	0.16672598	0.0	0.012007774	0.1322383	0.0	0.053461906	0.0	0.0	0.0
240	hu0279	HKU	2004	2004-04-21	HKU to Hold Presentation Ceremony for Students Winning External Competitions (Press Invitation)	1	0.0	0.3938926	0.53247297	0.023337794	0.0	0.0	0.04827999	0.0	0.0	0.0
241	hu0599	HKU	2011	2011-12-21	"FAMILY: A Jockey Club Initiative for a Harmonious Society ""60% of Hong Kong families receive a passing grade on health - 10-point Healthy Living Index (HELI)"""	1	0.0	0.0	0.0	0.0	0.08024052	0.0	0.05712127	0.0	0.18198554	0.67739904
242	pu1854	PolyU	2010	2010-02-28	3,100 PolyU members participate in Hong Kong Marathon 2010	1	0.0	0.0	0.5084834	0.46940976	0.0	0.0	0.0	0.0	0.015341884	0.0
243	cu1473	CUHK	2013	2013-01-25	CUHK Jockey Club Initiative Gaia Holds Environment and Climate Change Forum Series: Carbon Audit and Reduction Today	1	0.79293996	0.0	0.20321143	0.0	0.0	0.0	0.0	0.0	0.0	0.0
244	pu1451	PolyU	2008	2008-05-19	PolyU to hold Consultation Day for JUPAS applicants	1	0.0	0.0	0.0	0.0	0.0	0.0	0.13782732	0.85842806	0.0	0.0
245	cu1565	CUHK	2013	2013-05-25	CUHK Prof. Gladys Tang Receives the Hong Kong Humanity Award 2013	1	0.33805692	0.045538966	0.4291739	0.0	0.0	0.1858976	0.0	0.0	0.0	0.0
246	cu2089	CUHK	2015	2015-10-04	CUHK Genetic Engineering Team Wins Gold Again in iGEM Finals in Boston	1	0.0	0.0	0.0	0.9381778	0.0	0.0	0.0	0.0	0.052166797	0.0
247	cu3302	CUHK	2006	2006-08-16	A Survey on Gambling Behaviours of Hong Kong People	1	0.111262165	0.25675768	0.6294722	0.0	0.0	0.0	0.0	0.0	0.0	0.0
248	hu0130	HKU	2005	2005-11-09	HKU &amp; APA Join Hands in Music Education	1	0.4050978	0.0	0.14240079	0.0	0.38661423	0.064423	0.0	0.0	0.0	0.0
